dates,rate,fluctuation,prices,positives,negatives,compounds
2017-03-20 16:00:00,-0.0001915659265149599,-0.040008544921875,208.80999755859375,0.044,0.142,-0.941
2017-03-21 09:30:00,0.002490322678707087,0.5200042724609375,209.3300018310547,0.43,0.0,0.9365
2017-03-20 09:30:00,-4.785266114493227e-05,-0.0099945068359375,208.85000610351562,0.506,0.0,0.9054
2017-03-22 09:30:00,-0.0018899897170480044,-0.3899993896484375,205.9600067138672,0.225,0.023,0.9246
2017-03-22 16:00:00,0.0021848753814974965,0.4499969482421875,206.41000366210938,0.0,0.253,-0.1759
2017-03-22 09:30:00,-0.0018899897170480044,-0.3899993896484375,205.9600067138672,0.084,0.144,-0.6169
2017-03-23 16:00:00,0.0013590194678242697,0.279998779296875,206.30999755859375,0.124,0.293,-0.8705
2017-03-24 09:30:00,0.0013087309178230883,0.2700042724609375,206.5800018310547,0.223,0.0,0.8585
2017-03-24 16:00:00,-0.00401782275001372,-0.8300018310546875,205.75,0.177,0.188,0.3578
2017-03-27 16:30:00,-0.01161781941136884,-2.4000091552734375,204.17999267578125,0.315,0.0,0.9291
2017-03-27 16:30:00,-0.006535028035384022,-1.350006103515625,205.22999572753906,0.306,0.0,0.9336
2017-03-27 16:30:00,-0.01161781941136884,-2.4000091552734375,204.17999267578125,0.509,0.0,0.9385
2017-03-27 16:30:00,-0.006535028035384022,-1.350006103515625,205.22999572753906,0.451,0.0,0.9392
2017-03-27 16:30:00,-0.01161781941136884,-2.4000091552734375,204.17999267578125,0.163,0.0,0.6249
2017-03-27 09:30:00,-0.007630655281743621,-1.57000732421875,204.17999267578125,0.176,0.098,0.8791
2017-03-28 16:00:00,0.008143154642260342,1.6699981689453125,206.75,0.148,0.066,0.6209
2017-03-29 09:30:00,-0.0010640929659159614,-0.220001220703125,206.52999877929688,0.232,0.0,0.9338
2017-03-29 16:00:00,-0.0010652264659054389,-0.220001220703125,206.30999755859375,0.149,0.237,-0.7218
2017-03-30 09:30:00,-4.844412269986566e-05,-0.0099945068359375,206.3000030517578,0.092,0.153,-0.3612
2017-03-29 09:30:00,-0.0010640929659159614,-0.220001220703125,206.52999877929688,0.369,0.146,0.7184
2017-03-30 16:00:00,0.0031992421344937605,0.660003662109375,206.9600067138672,0.097,0.264,-0.8718
2017-03-31 09:30:00,-0.0011596708802579544,-0.2400054931640625,206.72000122070312,0.186,0.097,0.9187
2017-03-30 09:30:00,-4.844412269986566e-05,-0.0099945068359375,206.3000030517578,0.139,0.0,0.4404
2017-03-31 16:00:00,-0.0018382589036790421,-0.3800048828125,206.33999633789062,0.13,0.05,0.6114
2017-04-03 16:30:00,-0.0009674774915885483,-0.1999969482421875,206.52000427246094,0.281,0.0,0.9708
2017-04-03 16:30:00,-0.0022736127028237176,-0.470001220703125,206.25,0.0,0.238,-0.9748
2017-04-03 16:30:00,-0.0009674774915885483,-0.1999969482421875,206.52000427246094,0.171,0.074,0.8316
2017-04-03 16:30:00,-0.0022736127028237176,-0.470001220703125,206.25,0.115,0.178,-0.6958
2017-04-03 16:30:00,-0.0009674774915885483,-0.1999969482421875,206.52000427246094,0.273,0.0,0.7184
2017-04-03 16:00:00,-0.0013074000913960958,-0.2700042724609375,206.25,0.079,0.0,0.7212
2017-04-04 09:30:00,-0.001115130800189394,-0.2299957275390625,206.02000427246094,0.245,0.0,0.9552
2017-04-04 16:00:00,0.003057905110953584,0.6299896240234375,206.64999389648438,0.0,0.0,0.0
2017-04-05 09:30:00,0.004548765880327673,0.94000244140625,207.58999633789062,0.347,0.0,0.9432
2017-04-06 09:30:00,0.0009211793196278441,0.19000244140625,206.4499969482422,0.491,0.0,0.8908
2017-04-05 09:30:00,0.004548765880327673,0.94000244140625,207.58999633789062,0.0,0.0,0.0
2017-04-07 09:30:00,-0.0012593582498386722,-0.2599945068359375,206.19000244140625,0.255,0.0,0.7579
2017-04-10 16:30:00,0.0014549835016519068,0.3000030517578125,206.49000549316406,0.248,0.0,0.7645
2017-04-10 16:30:00,0.000969964333256271,0.1999969482421875,206.38999938964844,0.34,0.053,0.9708
2017-04-10 16:30:00,0.0014549835016519068,0.3000030517578125,206.49000549316406,0.242,0.0,0.9369
2017-04-10 16:30:00,0.000969964333256271,0.1999969482421875,206.38999938964844,0.059,0.407,-0.9245
2017-04-10 16:30:00,0.0014549835016519068,0.3000030517578125,206.49000549316406,0.411,0.0,0.4199
2017-04-11 09:30:00,-0.0008236744486072168,-0.1699981689453125,206.22000122070312,0.5,0.0,0.9818
2017-04-11 16:00:00,0.0005334138769296019,0.1100006103515625,206.3300018310547,0.24,0.103,0.9484
2017-04-12 09:30:00,-0.0001453922310408272,-0.029998779296875,206.3000030517578,0.339,0.0,0.8271
2017-04-11 09:30:00,-0.0008236744486072168,-0.1699981689453125,206.22000122070312,0.28,0.0,0.5411
2017-04-12 16:00:00,-0.0030538287614782075,-0.6300048828125,205.6699981689453,0.316,0.059,0.9323
2017-04-13 09:30:00,-0.0016045209996239276,-0.3300018310546875,205.33999633789062,0.291,0.017,0.9647
2017-04-12 09:30:00,-0.0001453922310408272,-0.029998779296875,206.3000030517578,0.4,0.11,0.8588
2017-04-13 16:00:00,-0.004723878630576045,-0.970001220703125,204.3699951171875,0.22,0.0,0.9229
2017-04-17 16:30:00,-0.0019967062891863827,-0.410003662109375,204.92999267578125,0.522,0.0,0.9348
2017-04-13 09:30:00,-0.0016045209996239276,-0.3300018310546875,205.33999633789062,0.162,0.535,-0.9022
2017-04-17 16:30:00,-0.0019967062891863827,-0.410003662109375,204.92999267578125,0.0,0.0,0.0
2017-04-17 16:30:00,0.0040420855452286296,0.8300018310546875,206.1699981689453,0.123,0.052,0.8238
2017-04-17 16:30:00,-0.0019967062891863827,-0.410003662109375,204.92999267578125,0.242,0.0,0.75
2017-04-17 16:00:00,0.006050873651890815,1.2400054931640625,206.1699981689453,0.214,0.171,0.7404
2017-04-18 09:30:00,-0.003928784817323422,-0.80999755859375,205.36000061035156,0.337,0.0,0.8236
2017-04-17 09:30:00,0.002740116318311025,0.55999755859375,204.92999267578125,0.245,0.078,0.69
2017-04-18 16:00:00,-0.0013634533427380655,-0.279998779296875,205.0800018310547,0.08,0.324,-0.9853
2017-04-19 09:30:00,0.0008776705391758692,0.17999267578125,205.25999450683594,0.0,0.0,0.0
2017-04-18 09:30:00,-0.003928784817323422,-0.80999755859375,205.36000061035156,0.364,0.112,0.8252
2017-04-19 16:00:00,-0.006869280137651736,-1.4099884033203125,203.85000610351562,0.132,0.222,-0.4199
2017-04-20 09:30:00,0.0024527838362982364,0.5,204.35000610351562,0.143,0.0,0.4588
2017-04-19 09:30:00,0.0008776705391758692,0.17999267578125,205.25999450683594,0.451,0.0,0.9098
2017-04-20 16:00:00,0.00660626769956009,1.3499908447265625,205.6999969482422,0.0,0.225,-0.7506
2017-04-21 09:30:00,-0.0009236871377011155,-0.19000244140625,205.50999450683594,0.156,0.0,0.8221
2017-04-21 16:00:00,-0.0012651185527976316,-0.2599945068359375,205.25,0.083,0.222,-0.9589
2017-04-24 16:30:00,0.0088560526147949,1.82000732421875,207.3300018310547,0.502,0.0,0.6155
2017-04-21 09:30:00,-0.0009236871377011155,-0.19000244140625,205.50999450683594,0.053,0.041,0.1779
2017-04-24 16:30:00,0.009099364634133937,1.8700103759765625,207.3800048828125,0.169,0.118,0.3182
2017-04-24 16:30:00,0.0088560526147949,1.82000732421875,207.3300018310547,0.244,0.0,0.9533
2017-04-24 16:30:00,0.009099364634133937,1.8700103759765625,207.3800048828125,0.054,0.127,-0.7237
2017-04-24 09:30:00,0.01013399186871955,2.0800018310546875,207.3300018310547,0.111,0.123,-0.193
2017-04-24 16:00:00,0.00024117615065936322,0.0500030517578125,207.3800048828125,0.073,0.159,-0.795
2017-04-25 09:30:00,0.007570604824302458,1.5699920654296875,208.9499969482422,0.099,0.069,0.1739
2017-04-25 16:00:00,0.003493638373777462,0.7299957275390625,209.67999267578125,0.136,0.063,0.6951
2017-04-26 09:30:00,0.0006200156779551242,0.1300048828125,209.80999755859375,0.164,0.0,0.6486
2017-04-26 16:00:00,-0.0016204963626467515,-0.339996337890625,209.47000122070312,0.089,0.157,-0.8155
2017-04-27 09:30:00,0.0012412016294495575,0.2599945068359375,209.72999572753906,0.181,0.075,0.8687
2017-04-27 16:00:00,-0.0008105572517445606,-0.1699981689453125,209.55999755859375,0.125,0.091,0.5502
2017-04-28 09:30:00,0.0003340681667987503,0.07000732421875,209.6300048828125,0.17,0.05,0.7783
2017-04-28 16:00:00,-0.002623684772918245,-0.5500030517578125,209.0800018310547,0.152,0.054,0.6588
2017-05-01 16:30:00,-0.0006678404159113579,-0.1399993896484375,209.49000549316406,0.236,0.212,-0.2711
2017-04-28 09:30:00,0.0003340681667987503,0.07000732421875,209.6300048828125,0.165,0.034,0.7263
2017-05-01 16:30:00,-0.003386951759430125,-0.7100067138671875,208.9199981689453,0.302,0.0,0.7574
2017-05-01 16:30:00,-0.0006678404159113579,-0.1399993896484375,209.49000549316406,0.223,0.0,0.9097
2017-05-01 16:30:00,-0.003386951759430125,-0.7100067138671875,208.9199981689453,0.244,0.078,0.9684
2017-05-02 09:30:00,0.0008616117946963948,0.1800079345703125,209.10000610351562,0.225,0.0,0.8625
2017-05-01 09:30:00,0.0019609893749698497,0.410003662109375,209.49000549316406,0.0,0.346,-0.902
2017-05-02 16:00:00,0.00014346618087626457,0.029998779296875,209.1300048828125,0.066,0.047,0.2462
2017-05-03 09:30:00,0.0,0.0,209.1300048828125,0.487,0.0,0.908
2017-05-02 09:30:00,0.0008616117946963948,0.1800079345703125,209.10000610351562,0.219,0.101,0.7959
2017-05-04 09:30:00,0.0020552178246460145,0.42999267578125,209.64999389648438,0.242,0.044,0.875
2017-05-04 16:00:00,-0.0021940923847832204,-0.459991455078125,209.19000244140625,0.153,0.097,0.8376
2017-05-05 09:30:00,-0.0005736178392230308,-0.1199951171875,209.07000732421875,0.111,0.084,0.4738
2017-05-04 09:30:00,0.0020552178246460145,0.42999267578125,209.64999389648438,0.356,0.0,0.9658
2017-05-05 16:00:00,0.0033481461889301786,0.6999969482421875,209.77000427246094,0.254,0.042,0.9283
2017-05-08 16:30:00,0.0030132950779806055,0.6299896240234375,209.6999969482422,0.126,0.175,-0.7556
2017-05-08 16:30:00,0.0030132950779806055,0.6299896240234375,209.6999969482422,0.157,0.096,0.3876
2017-05-08 16:30:00,0.004065580020803391,0.8499908447265625,209.9199981689453,0.0,0.178,-0.9522
2017-05-08 09:30:00,-0.00033373372166127524,-0.07000732421875,209.6999969482422,0.146,0.066,0.6588
2017-05-08 16:00:00,0.0010491236237710835,0.220001220703125,209.9199981689453,0.097,0.059,0.3907
2017-05-09 09:30:00,0.0010480241169117496,0.220001220703125,210.13999938964844,0.046,0.12,-0.7132
2017-05-10 09:30:00,-0.0020512960871927497,-0.42999267578125,209.19000244140625,0.282,0.0,0.9041
2017-05-09 09:30:00,0.0010480241169117496,0.220001220703125,210.13999938964844,0.0,0.25,-0.7444
2017-05-10 16:00:00,0.0013862674255383648,0.2899932861328125,209.47999572753906,0.187,0.124,0.9513
2017-05-11 09:30:00,-0.0016230491924051904,-0.339996337890625,209.13999938964844,0.0,0.271,-0.7798
2017-05-10 09:30:00,-0.0020512960871927497,-0.42999267578125,209.19000244140625,0.0,0.452,-0.7644
2017-05-12 09:30:00,-0.0014812574560489563,-0.30999755859375,208.97000122070312,0.151,0.076,0.7739
2017-05-12 16:00:00,0.00019138290615490638,0.0399932861328125,209.00999450683594,0.15,0.086,0.9156
2017-05-15 16:30:00,0.0020576765720889973,0.42999267578125,209.39999389648438,0.26,0.044,0.8718
2017-05-12 09:30:00,-0.0014812574560489563,-0.30999755859375,208.97000122070312,0.0,0.0,0.0
2017-05-15 16:30:00,0.0020576765720889973,0.42999267578125,209.39999389648438,0.249,0.0,0.8906
2017-05-15 16:30:00,0.004593919938126585,0.959991455078125,209.92999267578125,0.528,0.0,0.9501
2017-05-16 09:30:00,0.0018578319537210862,0.3900146484375,210.32000732421875,0.2,0.0,0.5423
2017-05-15 09:30:00,0.001865936557573002,0.3899993896484375,209.39999389648438,0.0,0.0,0.0
2017-05-16 16:00:00,-0.0017592733125297638,-0.3700103759765625,209.9499969482422,0.12,0.151,-0.6597
2017-05-17 09:30:00,-0.00871636988642504,-1.8300018310546875,208.1199951171875,0.325,0.0,0.8908
2017-05-18 09:30:00,-0.002131072014359683,-0.44000244140625,206.02999877929688,0.433,0.0,0.922
2017-05-18 16:00:00,0.004513944280349941,0.9300079345703125,206.9600067138672,0.061,0.218,-0.8718
2017-05-19 09:30:00,-0.0010147212362508885,-0.2100067138671875,206.75,0.398,0.0,0.8908
2017-05-18 09:30:00,-0.002131072014359683,-0.44000244140625,206.02999877929688,0.0,0.0,0.0
2017-05-19 16:00:00,0.004933515223511185,1.0200042724609375,207.77000427246094,0.402,0.0,0.8122
2017-05-22 16:30:00,0.007593747638301088,1.57000732421875,208.32000732421875,0.0,0.0,0.0
2017-05-22 16:30:00,0.009189813284084039,1.899993896484375,208.64999389648438,0.324,0.0,0.9463
2017-05-22 16:30:00,0.009189813284084039,1.899993896484375,208.64999389648438,0.188,0.0,0.5719
2017-05-22 09:30:00,0.0026471725487215245,0.5500030517578125,208.32000732421875,0.0,0.0,0.0
2017-05-22 16:00:00,0.0015840368695458548,0.329986572265625,208.64999389648438,0.271,0.0,0.3818
2017-05-23 09:30:00,0.0021567803508037026,0.45001220703125,209.10000610351562,0.128,0.0,0.3612
2017-05-23 16:00:00,9.55954714892709e-05,0.019989013671875,209.1199951171875,0.34,0.015,0.9839
2017-05-24 16:00:00,0.002388687093945792,0.5,209.82000732421875,0.245,0.05,0.6901
2017-05-25 09:30:00,0.003336178266167611,0.6999969482421875,210.52000427246094,0.461,0.0,0.7712
2017-05-25 16:00:00,0.0002849969474449538,0.05999755859375,210.5800018310547,0.446,0.0,0.902
2017-05-26 09:30:00,-0.00018999213873107136,-0.040008544921875,210.5399932861328,0.328,0.0,0.9482
2017-05-26 16:00:00,0.0,0.0,210.5399932861328,0.303,0.083,0.8805
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.205,0.231,-0.34
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.134,0.073,0.2176
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.119,0.0,0.8439
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.088,0.186,-0.9798
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.233,0.136,0.4753
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.088,0.168,-0.5443
2017-05-30 16:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.282,0.036,0.9808
2017-05-30 16:00:00,0.0,0.0,210.2100067138672,0.098,0.188,-0.889
2017-05-30 09:30:00,-0.0015673343915099266,-0.329986572265625,210.2100067138672,0.375,0.0,0.4585
2017-05-31 16:00:00,-0.0019485939592862069,-0.410003662109375,210.0,0.161,0.101,0.8944
