dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-02-13 09:30:00,0.38575897584013236,-0.3247145421048708,-1.6758714441542777,-0.64260375,1.1299148,-0.37061933,-0.4737566,-0.49026752,-0.3117646
2017-02-14 16:00:00,0.7413211577717876,-0.6229365692456312,-1.5796111413017453,-0.2775512,-1.321468,-0.36604774,-0.08750026,5.515726,-0.31164166
2017-02-15 09:30:00,0.13915512707730074,-0.12214782688831169,-1.568163849985047,-0.05181396,0.46998137,-0.3439669,-0.321135,0.16264562,-0.31167027
2017-02-15 16:00:00,0.6559102284071767,-0.555417192800795,-1.5166510390599048,2.3365088,-1.5032266,-0.36891404,-0.156884,1.7335452,-0.31172094
2017-02-16 09:30:00,0.10488164638068712,-0.09401189140894645,-1.5078055492166993,-0.643216,1.1307148,-0.37062502,-0.47379857,-0.49152243,-0.31177092
2017-02-16 16:00:00,-0.055425651794699535,0.04103544736277641,-1.511448230071257,-0.52997375,0.9976954,-0.37036726,-0.47306466,-0.28898165,-0.31173778
2017-02-17 09:30:00,-0.9769552981223448,0.8175340341245441,-1.5868957090525224,-0.459976,0.112002596,-0.34357542,-0.34508723,0.5707631,0.82715845
2017-02-17 16:00:00,0.5629288118343518,-0.47664172498780266,-1.5426674658781576,0.2545771,-0.17744891,-0.35754967,-0.45235083,1.7522554,-0.25079948
2017-02-21 16:30:00,1.0202178926535463,-0.8592629726846084,-1.5072855065053359,-0.2991365,0.78633606,-0.37062493,-0.47342363,-0.050025743,-0.31177092
2017-02-17 09:30:00,-0.9769552981223448,0.8175340341245441,-1.5868957090525224,-0.6033877,-1.1780995,-0.28073817,3.1897292,-0.36334458,-0.25330946
2017-02-21 16:30:00,1.3631949646690917,-1.146237494339263,-1.4807482430173817,-0.64174217,1.0651776,-0.37059048,-0.36635625,-0.4887765,-0.31170166
2017-02-21 16:30:00,1.0202178926535463,-0.8592629726846084,-1.5072855065053359,-0.55532295,-1.4055282,-0.17941424,3.5332844,-0.4752971,-0.29760784
2017-02-21 16:30:00,1.0202178926535463,-0.8592629726846084,-1.5072855065053359,-0.6431723,1.1308584,-0.3706238,-0.47376835,-0.49208173,-0.31177035
2017-02-21 16:30:00,1.3631949646690917,-1.146237494339263,-1.4807482430173817,-0.39372894,0.9358697,-0.37061822,-0.47368175,-0.334937,-0.31176034
2017-02-21 09:30:00,0.446708294505902,-0.38097782718155077,-1.5072855065053359,-0.5050618,-1.276464,-0.28350955,2.8959222,0.21099898,-0.19103193
2017-02-21 16:30:00,1.0202178926535463,-0.8592629726846084,-1.5072855065053359,-0.4442777,-1.0458139,-0.28959608,-0.34205857,-0.045701906,4.0526347
2017-02-22 09:30:00,-0.2350949451695269,0.1929626302457083,-1.4984400166621306,-0.6008603,1.0890794,-0.370625,-0.473746,-0.4394466,-0.31177086
2017-02-22 16:00:00,0.47152001126326276,-0.40349000991786316,-1.4609762985271795,-0.072424784,0.6704361,-0.14238276,-0.46700293,-0.45076588,-0.31177038
