dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-03-02,-0.005354965690141306,1.1300048828125,209.88999938964844,-0.6834156,0.999504,-0.36449718,-0.44757682,-0.45902568,-0.265847
2017-03-03,9.530836399594602e-05,-0.0200042724609375,209.91000366210938,1.2579025,0.52756613,-0.36450484,-0.29276037,-0.45516628,-0.26585546
2017-03-06,-0.002048534739023173,0.4300079345703125,209.47999572753906,0.089282796,0.10295773,3.3349605,-0.4158009,-0.4204222,-0.26585305
2017-03-07,-0.0014798432543265347,0.30999755859375,209.1699981689453,0.5660441,0.6159146,-0.34128648,-0.057078116,-0.37817955,-0.26020208
2017-03-08,-0.002677236522904415,0.55999755859375,208.61000061035156,-0.67576206,0.989722,-0.3643518,-0.41722894,-0.4498084,-0.26513222
2017-03-09,0.0002876063391889604,-0.05999755859375,208.6699981689453,-0.43070218,0.06915078,1.5494912,1.6371589,-0.34074417,-0.04277584
2017-03-10,0.002300262288546358,-0.4799957275390625,209.14999389648438,1.0094326,0.5212342,-0.36430818,-0.44918695,0.15548536,-0.18742539
2017-03-13,-0.001004023242678444,0.209991455078125,208.94000244140625,-0.5842482,0.11515224,4.037054,-0.44843292,-0.3394281,-0.26095614
2017-03-14,-0.001914468989180822,0.4000091552734375,208.5399932861328,-0.6569607,0.88499194,-0.36402404,-0.36586076,-0.37279913,0.26052055
2017-03-15,0.004987093979114614,-1.040008544921875,209.5800018310547,-0.08646796,0.86486536,-0.3645071,-0.44918382,-0.455702,-0.2658811
2017-03-16,-0.0006679997539139871,0.1399993896484375,209.44000244140625,-0.65515006,0.9920779,-0.36447483,-0.4491321,-0.44897333,-0.2658757
2017-03-17,-0.002769298244335874,0.5800018310546875,208.86000061035156,-0.6817945,0.96992075,-0.3645071,-0.35678962,-0.39167833,-0.2658811
2017-03-20,-0.00023940942072052374,0.0500030517578125,208.80999755859375,-0.3608924,9.2051414e-05,3.6712148,-0.43794265,0.61946696,-0.2645879
2017-03-21,-0.011781004184858687,2.459991455078125,206.35000610351562,1.948503,0.100337595,0.7166725,-0.07384612,-0.4102353,-0.1995068
2017-03-22,0.00029075627244543034,-0.05999755859375,206.41000366210938,-0.64520746,0.90926164,-0.30791017,-0.13858026,-0.43709224,-0.26522034
2017-03-23,-0.00048450221278680737,0.100006103515625,206.30999755859375,-0.6660629,0.9949222,-0.3645072,-0.44911012,-0.45172825,-0.2658811
2017-03-24,-0.0027143500810459078,0.55999755859375,205.75,0.21426196,0.66498554,-0.3576458,-0.42531717,0.44825304,-0.2658445
2017-03-27,-0.0025273597689474485,0.5200042724609375,205.22999572753906,0.8580523,0.47768557,-0.3628056,-0.44803363,0.7776131,-0.2496237
2017-03-28,0.007406345583512448,-1.5200042724609375,206.75,-0.58814967,0.97626644,-0.36450323,-0.44521418,-0.4499802,-0.26588106
2017-03-29,-0.0021281859318319227,0.44000244140625,206.30999755859375,-0.6812595,0.99931645,-0.3645068,-0.44899106,-0.458897,-0.2658795
2017-03-30,0.003150643027315385,-0.6500091552734375,206.9600067138672,1.2049372,0.48811832,-0.36403582,-0.44872618,0.15986545,-0.26582745
2017-03-31,-0.002995798008616025,0.6200103759765625,206.33999633789062,-0.034295272,0.43041366,-0.09172812,0.8729164,0.1199476,-0.2591011
2017-04-03,-0.00043615556599725885,0.089996337890625,206.25,-0.6825606,0.998268,-0.3645072,-0.4491832,-0.44893238,-0.2658811
2017-04-04,0.001939364346590909,-0.399993896484375,206.64999389648438,-0.6823283,0.9783621,-0.36449075,-0.40315545,-0.3785491,-0.26587924
2017-04-05,-0.0018872460738798616,0.3899993896484375,206.25999450683594,-0.62708545,0.00049933797,-0.3553912,2.9465451,-0.44002828,1.3351123
2017-04-06,0.0009211793196278441,-0.19000244140625,206.4499969482422,-0.68301016,0.9997495,-0.36450472,-0.44916865,-0.45889646,-0.26588002
2017-04-07,-0.00033902672058278005,0.0699920654296875,206.3800048828125,-0.25437012,0.46221748,-0.12855616,0.07438251,0.05061966,1.1423683
2017-04-10,4.842768969606634e-05,-0.0099945068359375,206.38999938964844,-0.35966673,0.9205869,-0.3583252,-0.4473205,-0.4265115,-0.2645339
2017-04-11,-0.0002906999310585743,0.05999755859375,206.3300018310547,-0.6774029,0.9952364,-0.36442626,-0.44891098,-0.43604758,-0.2658518
2017-04-12,-0.003198776989542187,0.660003662109375,205.6699981689453,0.8050955,0.021843774,-0.3480199,2.3545861,-0.27380577,-0.2658801
2017-04-13,-0.006320820067737539,1.3000030517578125,204.3699951171875,0.11970303,0.25459152,0.8897418,0.32250705,0.6523867,-0.26418078
2017-04-17,0.008807570067835424,-1.8000030517578125,206.1699981689453,-0.559381,0.30319953,1.7262326,0.45634168,0.02675223,-0.2542195
2017-04-18,-0.005286881445269409,1.089996337890625,205.0800018310547,-0.5783494,0.886738,-0.20979537,-0.2972837,-0.4459116,-0.10058441
2017-04-19,-0.00599763856327803,1.2299957275390625,203.85000610351562,-0.3612183,0.60397536,-0.2842073,-0.4427943,-0.32086062,1.6579763
2017-04-20,0.009075255282490067,-1.8499908447265625,205.6999969482422,-0.66850615,0.7978973,0.011685625,0.11811834,-0.45553383,-0.25417542
2017-04-21,-0.002187637116763861,0.4499969482421875,205.25,-0.5748907,0.9370891,-0.3637931,-0.4461972,-0.18887255,-0.2658765
2017-04-24,0.010377612096528623,-2.1300048828125,207.3800048828125,0.14343776,0.80481124,-0.36442515,-0.437185,-0.41736835,-0.2640507
2017-04-25,0.011090692153606807,-2.29998779296875,209.67999267578125,2.8998632,0.18481837,-0.36448726,-0.44787872,-0.4073207,-0.26588038
2017-04-26,-0.0010014854178425376,0.209991455078125,209.47000122070312,-0.39989296,0.8876002,-0.36132056,-0.44676447,-0.11904131,-0.26588094
2017-04-27,0.0004296383127233693,-0.089996337890625,209.55999755859375,0.6478861,0.27272388,-0.33655125,1.3181359,-0.20794585,-0.26555774
2017-04-28,-0.002290493095681841,0.4799957275390625,209.0800018310547,-0.68072075,0.9957201,-0.36430302,-0.44510314,-0.4403464,-0.26582423
2017-05-01,-0.0007652748264210587,0.160003662109375,208.9199981689453,-0.414702,0.41836774,-0.2693881,0.44134983,1.5007715,-0.027767688
2017-05-02,0.0010052015877262425,-0.2100067138671875,209.1300048828125,-0.65404683,0.9908897,-0.36449638,-0.44862124,-0.4429786,-0.26588106
2017-05-03,0.00043033680385105475,-0.089996337890625,209.22000122070312,-0.6491198,0.9545251,-0.3645032,-0.44890338,-0.18871115,-0.2658811
2017-05-04,-0.00014338389791533233,0.029998779296875,209.19000244140625,-0.032606293,0.5159767,0.4343337,0.13855244,-0.062472865,-0.26479685
2017-05-05,0.0027726077933248505,-0.5800018310546875,209.77000427246094,0.15367942,0.00035460375,3.748411,-0.35176834,-0.45844144,-0.26587293
2017-05-08,0.0007150397741783644,-0.149993896484375,209.9199981689453,-0.27494758,0.8769337,-0.36428106,-0.4487025,-0.24084021,-0.26308647
2017-05-09,-0.0014291304038425517,0.3000030517578125,209.6199951171875,-0.06894758,0.86100477,-0.36419985,-0.44918707,-0.45676017,-0.26587614
2017-05-10,-0.0006678723066001944,0.1399993896484375,209.47999572753906,-0.30655268,0.9032254,-0.3644911,-0.43512806,-0.39695695,-0.26586723
2017-05-11,-0.0009547305342812507,0.1999969482421875,209.27999877929688,3.6309967,0.008028718,-0.35121697,-0.44847602,-0.33868346,-0.26546413
2017-05-12,-0.0012901580372507524,0.2700042724609375,209.00999450683594,0.49379948,0.01754639,0.39673632,0.5921555,2.0101483,-0.26582035
2017-05-15,0.0044016946228627495,-0.9199981689453125,209.92999267578125,-0.65370023,0.81619465,0.42100796,-0.40349337,-0.34430018,-0.2641299
2017-05-16,9.52902070159759e-05,-0.0200042724609375,209.9499969482422,-0.1476289,0.7246161,-0.3161695,-0.061745454,-0.059304953,-0.23307689
2017-05-17,-0.01657535498034309,3.4799957275390625,206.47000122070312,-0.59137225,0.004336365,0.24686597,3.4426296,-0.4387421,-0.24699846
2017-05-18,0.0023732527256600257,-0.4900054931640625,206.9600067138672,-0.6746815,2.0611871e-05,4.750447,-0.44629467,-0.4573865,-0.1638617
2017-05-19,0.003913787844593633,-0.80999755859375,207.77000427246094,-0.6691667,0.00086682476,4.8163886,-0.44372064,-0.45802927,-0.26579225
2017-05-22,0.004235402637184604,-0.8799896240234375,208.64999389648438,-0.37400448,0.16454965,-0.1959754,0.039136782,1.1240422,2.4562495
2017-05-23,0.0022525820007275074,-0.470001220703125,209.1199951171875,-0.6839472,0.9999498,-0.36450717,-0.44907513,-0.45896128,-0.26588106
2017-05-24,0.0033474188187455453,-0.70001220703125,209.82000732421875,-0.47927698,0.72312504,-0.32968083,-0.0067528426,0.32636362,-0.14451435
2017-05-25,0.0036221260142345543,-0.7599945068359375,210.5800018310547,0.8405565,0.43453667,-0.3336631,-0.3678422,0.9668963,-0.2653225
2017-05-26,-0.00018999213873107136,0.040008544921875,210.5399932861328,-0.60796136,0.0072583356,0.68184376,-0.20377348,-0.35823047,4.4692235
2017-05-30,-0.0015673343915099266,0.329986572265625,210.2100067138672,0.07316762,0.09239755,-0.36441696,-0.4487669,4.8458924,-0.26587093
2017-05-31,-0.0009990329059503032,0.2100067138671875,210.0,0.17214786,0.8068711,-0.36445457,-0.4491578,-0.4579081,-0.26588106
2017-06-01,0.006666637602306548,-1.399993896484375,211.39999389648438,-0.68390214,2.920384e-05,-0.3644905,-0.4046683,-0.45903486,6.3654976
2017-06-02,0.002412534438741446,-0.510009765625,211.91000366210938,-0.63095707,0.93505514,-0.36428976,-0.4086294,-0.14176357,-0.2658811
2017-06-05,-0.00023596362084700066,0.0500030517578125,211.86000061035156,-0.497696,0.15681688,3.7954166,-0.44915617,-0.43948278,-0.26587743
2017-06-06,-0.0023128740288511102,0.4900054931640625,211.3699951171875,-0.4028664,0.806113,-0.2181044,-0.041347936,-0.36457568,-0.2656188
2017-06-07,0.001655893038752142,-0.350006103515625,211.72000122070312,-0.6360695,0.005126435,0.52460927,3.2655237,-0.4568816,-0.26538122
2017-06-09,0.0038232679895223846,-0.80999755859375,212.6699981689453,-0.53224456,0.13965394,0.54450727,-0.017801153,-0.4308148,3.4397502
2017-06-12,-0.0012695926777901497,0.2700042724609375,212.39999389648438,2.6446397,0.021706836,0.69845074,-0.44917056,-0.33444777,-0.22054705
2017-06-13,0.0045668608690067405,-0.970001220703125,213.3699951171875,0.8542175,0.44534326,-0.36422893,-0.4350536,1.0156673,-0.26587322
2017-06-14,0.002202752174432914,-0.470001220703125,213.83999633789062,1.5914147,0.3540869,-0.36201328,0.11812133,-0.3982491,-0.2658449
2017-06-15,-0.0007014305043634971,0.149993896484375,213.69000244140625,1.0562344,0.09549537,1.9698248,-0.44178104,-0.06601916,-0.21209794
2017-06-16,-0.0006083807446637439,0.1300048828125,213.55999755859375,-0.34864098,0.8980923,-0.3644512,-0.44862896,-0.2915724,-0.2462572
2017-06-19,0.0063682366824265564,-1.3600006103515625,214.9199981689453,-0.6446708,0.96412563,-0.36449683,-0.44890586,-0.2650542,-0.2658809
2017-06-20,-0.0024195248319896696,0.5200042724609375,214.39999389648438,-0.6204919,0.98173445,-0.3632203,-0.44739515,-0.43520585,-0.26588103
2017-06-21,-0.0023787057898992793,0.5099945068359375,213.88999938964844,-0.28039417,0.8714716,-0.3468716,-0.3700353,-0.33814543,-0.26545945
2017-06-22,-0.0007480651856840327,0.160003662109375,213.72999572753906,-0.5571975,0.73873913,-0.3629237,0.5705781,-0.39313287,-0.26569945
2017-06-23,4.6833695901816014e-05,-0.010009765625,213.74000549316406,0.1290256,0.79606146,-0.34496456,-0.42740345,-0.37139598,-0.26581717
2017-06-26,0.0006081670285518679,-0.1299896240234375,213.8699951171875,0.35706618,0.74882513,-0.36384305,-0.4491603,-0.34092838,-0.2658452
2017-06-27,-0.004395204857470478,0.94000244140625,212.92999267578125,1.0994664,0.43287787,-0.36373365,-0.44900033,0.72860026,-0.26571622
2017-06-28,0.006152317017065365,-1.3100128173828125,214.24000549316406,-0.6830987,0.08394182,4.4054117,-0.44914368,-0.45695505,-0.26588
2017-06-29,-0.007608312364725504,1.6300048828125,212.61000061035156,1.5223224,0.09812652,-0.15863949,-0.3930385,1.8823045,-0.08094971
2017-06-30,0.0029631949626259787,-0.6300048828125,213.24000549316406,3.6850302,0.009711111,-0.3642907,-0.4486214,-0.41972607,-0.2658811
2017-07-03,0.005861939447568022,-1.25,214.49000549316406,-0.6371574,0.9867882,-0.36431804,-0.4488789,-0.44081005,-0.2657737
2017-07-05,0.0004195828970384974,-0.089996337890625,214.5800018310547,-0.6834085,0.9996121,-0.3645072,-0.44919065,-0.45722166,-0.2658811
2017-07-06,-0.006710795177175958,1.44000244140625,213.13999938964844,-0.330644,0.5283088,-0.12742893,1.0178457,-0.27576232,-0.26587188
2017-07-07,0.004269511423080032,-0.910003662109375,214.0500030517578,-0.22485498,0.85603327,-0.35993755,-0.32602626,-0.37061787,-0.26340085
2017-07-10,-0.00028029692940131586,0.05999755859375,213.99000549316406,-0.41504356,0.68281126,0.46573913,-0.22175905,-0.20272972,-0.18663828
2017-07-11,-4.6776790354911055e-05,0.010009765625,213.97999572753906,-0.6596283,0.9808466,-0.3616503,-0.44914848,-0.44540843,-0.19082336
2017-07-12,0.005841667562194114,-1.25,215.22999572753906,1.706657,0.04947423,-0.10812175,-0.17749429,1.7227591,-0.26581144
2017-07-13,0.0010686753282256125,-0.230010986328125,215.4600067138672,-0.6810406,0.9978322,-0.36450222,-0.4489178,-0.44868785,-0.26587975
2017-07-14,0.0037129293977565913,-0.79998779296875,216.25999450683594,-0.61518955,0.8521997,-0.19987597,-0.4336367,0.20612644,-0.2330928
2017-07-17,-0.00018493150443295845,0.0399932861328125,216.22000122070312,-0.64253604,0.98698765,-0.36446637,-0.44459018,-0.4428753,-0.2631659
2017-07-18,-0.0024049776594448884,0.5200042724609375,215.6999969482422,2.0414805,0.03509286,0.48869172,0.33304808,-0.35332927,-0.2591847
2017-07-19,0.0028744106849724975,-0.6200103759765625,216.32000732421875,-0.42032042,0.93805516,-0.36440852,-0.44716337,-0.44425446,-0.26587918
2017-07-20,-0.0006009840902864325,0.1300048828125,216.19000244140625,-0.4431286,0.62692904,-0.038911324,0.59266436,-0.34379235,-0.18384314
2017-07-21,-0.003052887065340846,0.660003662109375,215.52999877929688,-0.48660684,0.90303636,-0.3621016,-0.3480357,-0.24842149,-0.2617376
2017-07-24,-0.0020414904834515093,0.44000244140625,215.08999633789062,2.955983,0.11471614,-0.3645006,-0.44919205,0.008412097,-0.2658811
2017-07-25,0.0035799167119391143,-0.7700042724609375,215.86000061035156,-0.68396115,0.9999703,-0.3645072,-0.44918612,-0.45891228,-0.26588032
2017-07-26,0.00440098649845288,-0.9499969482421875,216.80999755859375,-0.39850134,0.719389,-0.3592999,0.29999492,-0.08975946,-0.2658797
2017-07-27,0.004197240313438235,-0.910003662109375,217.72000122070312,0.5099142,0.62719125,-0.36447528,-0.44758496,0.28519964,-0.26588005
2017-07-28,0.0013779305992824191,-0.3000030517578125,218.02000427246094,-0.57652825,0.9163729,-0.36436945,-0.24904014,-0.34694484,-0.26587492
2017-07-31,0.0031189462547274284,-0.67999267578125,218.6999969482422,0.060100086,0.29700452,0.46183667,-0.43153223,0.8727156,0.9920853
2017-08-01,0.0030635490548446376,-0.6699981689453125,219.3699951171875,1.5774667,0.44462606,-0.34123653,-0.44798797,-0.16487978,-0.26513818
2017-08-02,0.0023704439259487203,-0.5200042724609375,219.88999938964844,0.38413656,0.692902,-0.36392748,-0.44681162,0.014177078,-0.2658389
2017-08-03,0.0007731055046485909,-0.1699981689453125,220.05999755859375,-0.4096516,0.917982,-0.36446357,-0.44009677,-0.32810497,-0.26588097
2017-08-04,0.0023175941619703213,-0.510009765625,220.57000732421875,-0.38711312,0.46405125,0.8365022,0.51057076,-0.310151,-0.21385306
2017-08-07,0.001269432697099661,-0.279998779296875,220.85000610351562,-0.6629157,0.9566241,-0.36447167,-0.44873232,-0.18175106,-0.26588097
2017-08-08,-0.0007244901864950774,0.160003662109375,220.69000244140625,-0.14478181,0.77717763,-0.34335086,-0.41220742,0.18272573,-0.26588058
2017-08-09,-0.0008609472078677245,0.19000244140625,220.5,-0.32493773,0.891277,-0.3641141,-0.38754317,-0.3565946,-0.2658778
2017-08-10,-0.008616752365008503,1.899993896484375,218.60000610351562,-0.5544901,0.7942496,-0.36435753,-0.44530845,0.7962313,-0.25699168
2017-08-11,0.0004574146474598584,-0.0999908447265625,218.6999969482422,-0.40503478,0.12873699,1.2929779,1.6867316,-0.29519466,-0.2658646
2017-08-14,0.005807061226258263,-1.2700042724609375,219.97000122070312,2.0761354,0.33357656,-0.35361803,-0.44640172,-0.16082884,-0.26426807
2017-08-15,0.000863765242314175,-0.19000244140625,220.16000366210938,-0.67818874,1.338344e-07,0.72290736,-0.43975747,-0.459067,5.010739
2017-08-16,0.0014080557478074848,-0.30999755859375,220.47000122070312,-0.6624437,0.99160415,-0.36446476,-0.4491693,-0.43369776,-0.26586232
2017-08-17,-0.012065150121927739,2.660003662109375,217.80999755859375,-0.45626217,0.9450834,-0.3644174,-0.4417188,-0.44511768,-0.26586586
2017-08-18,-0.0058766759728397615,1.279998779296875,216.52999877929688,1.8560903,0.30721644,-0.26226652,-0.43823266,0.23341341,-0.25174057
2017-08-21,0.0009698735281536746,-0.2100067138671875,216.74000549316406,2.4568386,0.19997486,-0.2601802,-0.21801032,-0.4089036,-0.16825825
2017-08-22,0.008996940568517657,-1.9499969482421875,218.69000244140625,-0.683343,2.309709e-06,-0.36449423,4.1187954,-0.45907107,-0.26548138
2017-08-23,-0.0035209852479070013,0.7700042724609375,217.9199981689453,0.94726217,0.5590064,-0.36438078,-0.4390656,0.05290792,-0.26587552
2017-08-24,-0.0011930731875023852,0.2599945068359375,217.66000366210938,0.9034576,0.61102086,-0.36291486,-0.4445105,-0.24394463,-0.26587278
2017-08-25,0.0017457944391718612,-0.3799896240234375,218.0399932861328,0.4536047,0.68480647,-0.34233803,-0.3279346,-0.2575265,-0.26573184
2017-08-28,-0.00045858946892988117,0.0999908447265625,217.94000244140625,-0.60218185,0.06671818,-0.36450642,3.7033877,-0.41712502,-0.2648884
2017-08-29,0.002982444201170125,-0.649993896484375,218.58999633789062,-0.6788277,3.79751e-05,1.8319,-0.29948,-0.45898032,3.3802035
2017-08-30,0.0015554066681307212,-0.339996337890625,218.92999267578125,-0.087426804,0.0061261784,-0.3645072,-0.44860905,5.7274704,-0.26588106
2017-08-31,0.002694978378560721,-0.5900115966796875,219.52000427246094,-0.66264075,0.9750744,-0.36446935,-0.37954864,-0.4240515,-0.2658798
2017-09-01,0.0018221295950227655,-0.399993896484375,219.9199981689453,-0.67538756,0.0011266612,0.2599551,3.554747,-0.45377555,-0.26587605
2017-09-05,-0.010230993173579065,2.25,217.6699981689453,-0.54401046,0.93371403,-0.3636647,-0.40932548,-0.27296034,-0.26587403
2017-09-06,0.0026645924377897826,-0.5800018310546875,218.25,-0.39106962,0.7180925,-0.3633966,0.24389586,0.00088437437,-0.26523677
2017-09-07,-0.0006414634119057846,0.1399993896484375,218.11000061035156,-0.67994106,0.98605764,-0.3644964,-0.44868267,-0.45853585,-0.17987648
2017-09-08,0.0005960519116441189,-0.1300048828125,218.24000549316406,-0.6693276,0.98777294,-0.3640777,-0.41707033,-0.44706106,-0.2649315
2017-09-11,0.011546870189896547,-2.519989013671875,220.75999450683594,-0.680808,0.99697685,-0.36450258,-0.4474822,-0.44526407,-0.2657913
2017-09-12,0.0029896887050744046,-0.660003662109375,221.4199981689453,-0.67943215,0.99850273,-0.36446473,-0.44910178,-0.45588562,-0.26588106
2017-09-13,0.0015355267848534845,-0.339996337890625,221.75999450683594,0.11078882,0.06928432,-0.35439977,2.7362607,-0.08141254,-0.2658657
2017-09-14,0.002525310386249805,-0.5600128173828125,222.32000732421875,-0.64687276,0.9364496,-0.35801998,-0.20768023,-0.4522518,-0.2649854
2017-09-15,0.0005846960225845445,-0.1299896240234375,222.4499969482422,1.7362604,0.027205594,1.3820138,-0.4453401,0.19544947,-0.26354286
2017-09-18,0.003191758703563327,-0.7100067138671875,223.16000366210938,0.14394476,0.41510406,1.2944415,-0.42441267,0.064598374,-0.25437135
2017-09-19,0.0018820494804312666,-0.4199981689453125,223.5800018310547,-0.5269906,0.7294972,-0.3502647,0.43127584,-0.17343977,-0.26584476
2017-09-20,0.001431219531304438,-0.3199920654296875,223.89999389648438,1.7102364,0.25496733,-0.08382511,-0.40256536,0.55864507,-0.2658743
2017-09-21,-0.00192046756365723,0.42999267578125,223.47000122070312,-0.12525423,0.85356927,-0.35130078,-0.4044307,-0.40037975,-0.26572433
2017-09-22,-0.001208234980024349,0.2700042724609375,223.1999969482422,-0.20295714,0.52118206,-0.3627136,-0.23287268,1.864283,-0.26582867
2017-09-25,-0.0017024624965006304,0.3799896240234375,222.82000732421875,-0.43243718,0.8948849,-0.36338186,-0.4098325,-0.17415276,-0.26576632
2017-09-26,-0.0005834524662919241,0.1300048828125,222.69000244140625,-0.6719494,0.9938813,-0.36448914,-0.43459776,-0.45757684,-0.26588017
2017-09-27,0.001930902470102531,-0.42999267578125,223.1199951171875,-0.6651015,0.9591409,-0.36441296,-0.44837248,-0.19697219,-0.26588076
2017-09-28,0.0021513579994299156,-0.480010986328125,223.60000610351562,-0.66121334,0.9849276,-0.36445752,-0.40880814,-0.4512201,-0.26587653
2017-09-29,0.000983905253568175,-0.220001220703125,223.82000732421875,-0.6839701,1.5825064e-08,-0.26431552,-0.44803935,-0.45909145,6.3006506
2017-10-02,0.006344375491366806,-1.4199981689453125,225.24000549316406,0.38969734,0.4904207,0.45310798,0.038588375,-0.4315463,-0.2653374
2017-10-03,0.004439708646829835,-1.0,226.24000549316406,-0.34866872,0.5461683,-0.13924934,0.44235852,0.25659838,0.0052509787
2017-10-04,0.0007514063154955548,-0.1699981689453125,226.41000366210938,-0.50325567,0.000109641755,3.6323402,-0.44919145,-0.4390472,1.0012583
2017-10-05,0.005432603275669251,-1.2299957275390625,227.63999938964844,-0.6829909,0.99949217,-0.3644275,-0.44860473,-0.45806965,-0.26588103
2017-10-06,-0.0003953450102439134,0.089996337890625,227.5500030517578,-0.37442732,0.59482324,-0.3030921,-0.44904795,1.5668266,0.016716393
2017-10-09,-8.791154556208637e-05,0.0200042724609375,227.52999877929688,-0.14065161,0.8762874,-0.36450642,-0.44895563,-0.45037827,-0.2658811
2017-10-10,0.0032083493669208657,-0.7299957275390625,228.25999450683594,-0.4113971,0.022787511,4.3853607,-0.4414232,-0.4420668,-0.26580584
2017-10-11,0.0015333659508396378,-0.350006103515625,228.61000061035156,-0.5361556,0.93646127,-0.36410585,-0.4231896,-0.28396177,-0.2650054
2017-10-12,-0.0012247879731828169,0.279998779296875,228.3300018310547,3.575543,0.0013029969,-0.36446524,-0.4485447,-0.18517776,-0.26238477
2017-10-13,0.001751823646812465,-0.399993896484375,228.72999572753906,-0.11359328,0.8119295,-0.35108835,-0.44734028,-0.052025396,-0.2658798
2017-10-16,0.003147821598181567,-0.720001220703125,229.4499969482422,3.3163342,0.023093272,-0.24130405,-0.44831362,-0.088395596,-0.26576746
2017-10-17,0.0017433391178630912,-0.4000091552734375,229.85000610351562,-0.6714888,0.98171663,-0.36447293,-0.4442657,-0.35553178,-0.26588097
2017-10-18,0.007004570666082471,-1.6100006103515625,231.4600067138672,-0.6817944,1.5841974e-07,-0.36427492,-0.44918966,-0.4581558,6.426674
2017-10-19,0.0008208207772673716,-0.1899871826171875,231.64999389648438,-0.38106588,0.11855323,-0.35862717,3.2295938,-0.4095799,-0.26586783
2017-10-20,0.006388996439989055,-1.480010986328125,233.1300048828125,1.532291,0.28240168,-0.35208613,-0.44796124,1.09211,-0.26588002
2017-10-23,-0.0020589841559408547,0.480010986328125,232.64999389648438,-0.65047157,0.9861091,-0.36450645,-0.44909155,-0.41360644,-0.2658808
2017-10-24,0.007049213121312787,-1.6399993896484375,234.2899932861328,2.3373573,0.2457367,-0.32883132,-0.44854882,-0.025966877,-0.22443481
2017-10-25,-0.004823038355903694,1.1299896240234375,233.16000366210938,-0.49492523,0.8383858,0.24912514,-0.44394633,-0.4585398,-0.26588085
2017-10-26,0.002959351649377168,-0.69000244140625,233.85000610351562,-0.65744925,0.18833938,3.4223166,-0.091110066,-0.45595592,-0.26575375
2017-10-27,0.001368364580191802,-0.3199920654296875,234.1699981689453,-0.6828403,0.99542135,-0.3521785,-0.44835508,-0.446329,-0.26587844
2017-10-30,-0.003587121939013714,0.839996337890625,233.3300018310547,-0.21039662,0.47190416,-0.3634052,-0.43879133,2.556533,-0.26579934
2017-10-31,0.0012857457223826416,-0.3000030517578125,233.6300048828125,-0.6412196,0.92547464,-0.10218341,-0.38823992,-0.4507957,-0.26557842
2017-11-01,0.0023969419461966866,-0.55999755859375,234.19000244140625,0.0022373626,0.82064205,-0.3640567,-0.39389107,-0.36900237,-0.26587516
2017-11-02,0.003287946814269284,-0.7700042724609375,234.9600067138672,0.35360953,0.57753384,-0.3615227,-0.1453522,0.4159177,-0.2658014
2017-11-03,0.0009362698145559726,-0.2199859619140625,235.17999267578125,-0.09151395,0.85370195,-0.36189353,-0.4369134,-0.390131,-0.26584265
2017-11-06,0.0009780210625536406,-0.230010986328125,235.41000366210938,-0.36652926,0.8675409,-0.36338404,-0.3150104,-0.23367667,-0.26573464
2017-11-07,4.245574393806517e-05,-0.0099945068359375,235.4199981689453,-0.46020636,0.73457336,-0.20843579,-0.42054066,0.08861676,0.4218485
2017-11-08,0.00016994539645337828,-0.040008544921875,235.4600067138672,-0.50858897,2.2095934e-05,-0.3186604,3.854009,-0.38915363,-0.26521263
2017-11-09,-0.003142807576928862,0.7400054931640625,234.72000122070312,-0.6610877,0.8664318,-0.36448628,0.02775102,-0.28619885,-0.2658584
2017-11-10,-0.0012355510540798993,0.290008544921875,234.42999267578125,-0.48040697,0.00490207,-0.36214674,2.2823603,2.067106,-0.26567435
2017-11-13,0.0009811499957952574,-0.230010986328125,234.66000366210938,-0.41804808,0.40604705,-0.35703868,-0.41746017,3.3243847,-0.26504672
2017-11-14,-0.0016193849692411793,0.3800048828125,234.27999877929688,-0.5062979,0.032418095,4.352877,-0.44843498,-0.33635584,-0.23336504
2017-11-15,-0.005634249924481108,1.3199920654296875,232.9600067138672,-0.6222258,0.88710016,-0.36146888,-0.43812436,0.2319017,-0.26588106
2017-11-16,0.008370522373126769,-1.9499969482421875,234.91000366210938,-0.2252983,0.4010986,-0.19782133,1.0766342,0.1840874,0.0036190825
2017-11-17,-0.006470581281192632,1.5200042724609375,233.38999938964844,-0.5974779,0.042262014,-0.29506874,3.7725558,-0.45260254,-0.2658462
2017-11-20,0.003256328500893109,-0.7599945068359375,234.14999389648438,-0.6815632,0.001834743,1.7019402,-0.43731308,-0.39513063,3.6819944
2017-11-22,-0.002375588888742887,0.55999755859375,235.1699981689453,-0.66635525,0.31314102,-0.3209631,2.6062064,-0.42448714,-0.25923854
2017-11-24,0.0012756859042125405,-0.3000030517578125,235.47000122070312,-0.5461235,0.5104992,1.5940114,-0.13878223,-0.39113742,-0.23152019
2017-11-27,0.0011041512952312251,-0.2599945068359375,235.72999572753906,2.1702473,0.34378377,-0.35244238,-0.44831973,-0.38436487,-0.26543745
2017-11-28,0.011071991929988612,-2.6100006103515625,238.33999633789062,0.5396317,0.42602968,-0.25810802,0.67992353,-0.24066518,-0.26378605
2017-11-29,0.0045313495328060125,-1.0800018310546875,239.4199981689453,-0.62357455,0.9821166,-0.34477606,-0.4479394,-0.45758843,-0.2658784
2017-11-30,0.014284513386939427,-3.4199981689453125,242.83999633789062,-0.52214056,0.774988,-0.27003276,-0.44912013,0.76763153,-0.26588088
